image_id,x1,y1,x2,y2
'ad763496227770b7.jpg',234,85,310,241
'19220ef50c0f199c.jpg',205,32,423,392
'47e7892f4ede4a0c.jpg',207,117,381,387
'4876f41814f2d47e.jpg',476,221,628,623
'fe9cf3df6ed93800.jpg',233,52,679,563
'fcb632a3c486ca51.jpg',536,68,754,394
'cf069245889280e7.jpg',254,158,399,315
'57ae3a3d6a8a2174.jpg',317,136,495,576
'9aa95d28ad12cc2e.jpg',276,178,552,553
'd5a3955372e1d75a.jpg',311,49,630,555
'8c0441779f3811e2.jpg',487,123,766,411
'066270658e88aa98.jpg',293,231,442,672
'c95bf771b59e2c51.jpg',388,149,494,328
'c871b54e2db93cf0.jpg',103,183,511,909
'e34cc250a163dd2d.jpg',327,156,576,560
'c3e32786ba4f304e.jpg',368,125,499,250
'1145d1260aeb252c.jpg',276,280,373,554
'ce07fb05eaf5d5a1.jpg',242,18,398,256
'bf30202d749d8757.jpg',333,52,684,536
'6cc88786dd6ca2cf.jpg',289,123,434,393
'8d73eb56f6e9efce.jpg',311,171,466,446
'07842d3326fb5345.jpg',187,144,350,522
'ac0b7983e5d1c072.jpg',327,39,417,234
'368b4f96d6026d16.jpg',408,174,584,446
'356246311576d074.jpg',150,111,354,449
'0243459de7a4b0ce.jpg',321,23,429,226
'ce1c5a4bf8d61a88.jpg',236,235,513,645
'cb49c59905461501.jpg',342,251,620,605
'd923ebc9eedd37b1.jpg',397,172,577,479
'1b5800cddbfdf4f6.jpg',352,49,662,394
'8ec3aa5cae0009ab.jpg',172,26,390,336
'b837693ee1954658.jpg',171,12,828,625
'33dbe9cf8c1c8dd8.jpg',343,148,464,319
'b43f17a980479e22.jpg',138,47,469,577
'34d0eb873241fea3.jpg',446,96,621,319
'275c10ede6ae646b.jpg',185,18,432,336
'1d5a539d48254e2e.jpg',172,9,780,581
'57bc6c5a960a9b24.jpg',210,43,363,296
'3ce3a9baaa8a571a.jpg',524,137,702,331
'22227a8082c115e2.jpg',164,72,357,388
'12eff019562a4ab1.jpg',405,18,606,306
'd45cd4f2745bab62.jpg',302,84,462,255
'ed282ba417a3a19a.jpg',392,122,663,566
'8b0ec6bf6d774807.jpg',325,39,610,400
'f0ddb5c6aa1f063e.jpg',368,99,782,549
'0a1f6ed36f1bd8bf.jpg',214,238,355,680
'a43d5fdfb8d56e84.jpg',200,24,776,725
'd201767027ace777.jpg',252,35,514,404
'378a925c3687d43a.jpg',290,119,532,722
'7e6eda98b9746f5e.jpg',258,318,340,674
'd27ffa1b9fc3478e.jpg',557,122,713,327
'500f04c3d37e99d9.jpg',203,12,677,494
'67cb7ccf8d5d2033.jpg',268,106,653,570
'3a4aa6f2e2d333cc.jpg',548,82,681,311
'71c19e5237a37d81.jpg',71,17,592,749
'3697b6afa40b6447.jpg',143,67,306,348
'd9e021422df2df71.jpg',122,43,515,483
'a8abfd96943e5e33.jpg',336,152,518,404
'96cb996f60c3e078.jpg',269,43,711,537
'f17b3a75763463de.jpg',471,136,594,254
'a164b3a0d88f28a0.jpg',208,177,406,457
'06d916b9a20fd91f.jpg',235,105,408,428
'55551789c6b38cda.jpg',288,109,496,460
'6b9533a1366dfd46.jpg',387,210,540,490
'7b74a5c18c623342.jpg',435,90,605,422
'c6e7e17236e1780a.jpg',372,431,604,828
'b204d07564c539c5.jpg',324,249,440,604
'c93cfaba226520c6.jpg',48,35,583,715
'd8e9d18780cfe91d.jpg',383,147,513,337
'301c6509a70192a7.jpg',320,81,634,499
'9652bb36e45cf842.jpg',210,239,296,532
'e25f6c06be54db70.jpg',134,194,460,692
'6a21933080dbb320.jpg',541,53,684,199
'd123befeabd1919d.jpg',372,53,595,389
'67ec4e945b7356d3.jpg',256,132,392,444
'37500ca0b23f7202.jpg',392,205,626,502
'df30b312e8711414.jpg',273,125,388,323
'5b6d5e6ba3a00aef.jpg',251,180,574,528
'6d494c08633adbe0.jpg',379,85,515,401
'04bb072f2b1535bc.jpg',330,142,535,402
'92800e9fbabb2cc2.jpg',378,412,491,828
'888e8bc8a1392199.jpg',334,135,600,428
'0b1659869d490dcd.jpg',296,194,463,452
'8f35030516196060.jpg',151,39,400,404
'49a280ba0b979db7.jpg',341,158,468,329
'40b4761f99361196.jpg',219,120,517,519
'6e560553ffe50c67.jpg',103,56,594,563
'24e5854404135b28.jpg',373,138,567,430
'355b8b21524e61c6.jpg',355,33,584,305
'c8fb9bec832d8f31.jpg',183,25,345,304
'8c16abc50ee09c79.jpg',115,25,567,678
'087e3f0e5d568c52.jpg',224,49,593,674
'78f4adf4fdeaac5c.jpg',355,227,448,488
'7a14df758dc9df98.jpg',168,194,302,709
'3034075af0dc56b3.jpg',196,99,454,599
'1b7d57e3b8dff48c.jpg',490,139,599,341
'fbbd59c584d98843.jpg',234,43,510,524
'c09d0dd7b1f4e741.jpg',286,99,473,343
'2f1840edd3bb3e2e.jpg',347,27,506,295
'75cadb9e398b9858.jpg',271,187,568,706
'2e4ad7587b99f6ce.jpg',160,187,368,484
'c3d0169e8aa32bed.jpg',396,159,535,394
'82f9499552d69d57.jpg',488,149,695,406
'e5557625a95fea5b.jpg',300,68,422,256
'f1042ec9af7a7d3d.jpg',325,150,488,541
'c9cb6e59507512e9.jpg',415,209,544,458
'33f60f2d2471d61e.jpg',362,192,519,498
'24ca2814de6cded6.jpg',356,118,531,404
'020517b9eff94e00.jpg',460,116,583,260
'a95a436918d66bf9.jpg',436,100,596,385
'fbc0f2d9b4aad2b9.jpg',237,54,516,446
'f807e10d7d287476.jpg',367,75,715,531
'a07e27985c9a3402.jpg',490,107,638,358
'7fc920bc4bfacf4e.jpg',488,71,736,492
'8d83e37917d9648e.jpg',149,52,439,618
'6f740975984e496e.jpg',482,152,620,340
'8b767e6958ed3902.jpg',483,240,602,520
'6a719d1a7298767e.jpg',292,177,378,385
'5ede4a4308ada54e.jpg',254,326,382,589
'c033bf5dae297124.jpg',178,116,360,420
'6147b8bd9ea7e30b.jpg',394,79,610,305
'f9b4e3c933318d33.jpg',458,257,656,629
'6adbf02edcedc241.jpg',626,92,821,371
'b7ec256c8677d2ca.jpg',402,106,548,344
'88794c60b542dc9c.jpg',319,97,683,520
'c737a6e1a91c9509.jpg',171,90,508,615
'79f6084e76d97675.jpg',262,220,420,737
'686724a1820789e8.jpg',214,86,413,386
'f9f384dd4df580cb.jpg',230,168,522,538
'30380dc8cc31ce56.jpg',451,213,605,502
'fa6a2011d894308d.jpg',391,103,678,560
'80150fa97a7baeb7.jpg',372,104,466,254
'521dee68c19152fe.jpg',429,174,599,410
'd9791dd278d2c80f.jpg',433,118,569,306
'9a46b56ef36f8330.jpg',255,199,469,478
'c8d4a74c7ac72378.jpg',373,89,539,301
'de1c7e0b2ede91b6.jpg',228,29,682,555
'9e749e9496aa694a.jpg',396,218,531,476
'97390f46d1445f4f.jpg',261,22,491,407
'c26ef61d9fbf5bcf.jpg',372,187,501,395
'0f54110a2772b609.jpg',291,269,400,701
'0499af873e64f06d.jpg',290,14,728,316
'76b7cb3a03985f26.jpg',587,28,832,376
'40c493ce7bfb547d.jpg',237,82,463,470
'a03c25fe1e88a821.jpg',280,258,455,675
'1b0163bec3ed0a91.jpg',365,134,576,422
'84c757018c5368c1.jpg',265,208,398,470
'ae6a9dbe7d1da1dc.jpg',348,101,474,233
'11dfdab5cea24bb0.jpg',229,65,452,438
'fb30e2799ae962bb.jpg',121,56,588,768
'c0e1477e756f2622.jpg',298,26,420,217
'8526181b65472a2e.jpg',407,126,685,448
'09e473c0d9bf71e7.jpg',429,29,599,296
'd914b75debf0aa76.jpg',374,192,528,435
'4ea50500b0736424.jpg',276,178,458,649
'ca355c152e63cfd4.jpg',238,63,655,759
'226d2e6d34d5f90f.jpg',222,129,440,481
'2dcaac5d24208129.jpg',457,278,661,538
'377799edb154f080.jpg',229,50,581,362
'71c85a0ee6037f4d.jpg',228,178,338,422
'a51d1ade507e2d73.jpg',483,334,622,535
'e4ef1fea954af4fd.jpg',408,98,580,388
'52be3d1776a90bdf.jpg',185,13,753,446
'023e111345bab1c0.jpg',384,166,628,443
'424cb3256cced60a.jpg',305,34,482,317
'84fd2311b5c2da5a.jpg',519,75,650,292
'd045ad3636ca57e5.jpg',364,93,499,318
'e46970e14af979e0.jpg',426,96,609,403
'9fac74937dfdf802.jpg',373,67,576,388
'2f44bf0805bf06f6.jpg',401,60,630,442
'56916ca29f6879b6.jpg',332,95,438,300
'23b77a03893c1470.jpg',207,23,571,530
'695680427c157230.jpg',148,56,692,852
'f2f4ae3fd2eb57d5.jpg',298,86,466,359
'd7602f65ecdc4968.jpg',466,163,607,340
'c6e410a222173530.jpg',239,241,444,739
'aa09c2cf3c6ce26c.jpg',279,214,375,463
'00d5b7d68d52ac56.jpg',264,118,436,542
'5eecb24554998541.jpg',373,41,661,439
'c313626aecc0bcd0.jpg',357,25,760,521
'd5268a4bcaaa11a4.jpg',467,264,595,421
'758e0c8beac67932.jpg',126,72,613,850
'8b8ba64479cf97f3.jpg',237,264,329,507
'562c8427c2442630.jpg',385,57,537,188
'e207047f67ab2e82.jpg',541,94,822,465
'4aa2cf0f0400d1f9.jpg',360,297,497,589
'137e937a6b6f547f.jpg',353,51,682,461
'b96fcdcb30a4306c.jpg',209,173,504,733
'd292e95c1af6c823.jpg',413,199,582,532
'47e62ef552fb49c1.jpg',322,139,458,349
'd24e6ea867154ea0.jpg',56,19,596,743
'30a700c8dcb2666f.jpg',493,58,703,398
'053c0837aec2eed9.jpg',507,152,613,379
'010ee894cfeb8e2d.jpg',302,150,634,412
'4dfe111d0388e451.jpg',278,96,456,372
'd452754e5fd8ec47.jpg',214,113,396,400
'090aa8acb7def106.jpg',279,152,400,502
'4702c180ffa7d7d9.jpg',475,21,745,330
'75749ed7726439d1.jpg',378,92,578,401
'db26db9afa0233ea.jpg',560,114,691,280
'5e087145744f4602.jpg',307,28,731,404
'96ad0a3cb821ab0b.jpg',253,243,370,582
'be752d653a638396.jpg',253,183,361,501
'0081d67c4cfc9134.jpg',690,114,801,345
'128aa78173186353.jpg',385,174,474,632
'a3bc8380fb1ea609.jpg',213,6,813,545
'2c56c1a6d968edf6.jpg',574,55,735,293
'ba7621a9cf596d93.jpg',329,156,485,400
'f35cdd22705bea07.jpg',293,209,430,554
'490b6c7ed6810995.jpg',183,26,811,737
'11dcca32be84ee7a.jpg',480,160,661,457
'230000e1c3a0acab.jpg',289,278,494,592
'c787a2c61ff2cb98.jpg',379,129,591,372
'b75d855c60543036.jpg',414,85,620,461
'731c9070aa02912c.jpg',393,212,525,457
'8569fc8014e90ca9.jpg',386,164,588,545
'a87af63bfc025a44.jpg',69,32,616,799
'ff123520483fae54.jpg',460,38,814,593
'd1c9e227ba851d91.jpg',247,163,410,520
'f5b458ee7280e2cb.jpg',231,17,711,676
'457d4714b9b3faae.jpg',206,26,477,365
'9e384990415896ba.jpg',221,47,506,548
'b209ecd25724782c.jpg',336,88,517,422
'5401ba7be2164fba.jpg',228,72,833,872
'dddf0e7bc37eb13d.jpg',116,31,498,548
'9c01209e64099dac.jpg',285,289,391,635
'f7f51c5f4f6c4456.jpg',399,94,667,500
'bf9ff6cdba8d69c0.jpg',564,147,730,318
'669b13804db1871d.jpg',355,154,529,421
'da671e5778198513.jpg',297,196,392,397
'efcb051384e3ee7c.jpg',385,226,502,659
'8216a8e22b697d08.jpg',495,97,592,249
'07fd752228bcac18.jpg',286,396,524,742
'df2ee1d4f6709cf2.jpg',228,94,366,314
'1a5e7eedc3d7d693.jpg',281,85,548,434
'1ecaeb1cb17b9329.jpg',30,42,747,1024
'79771cdf31a28d2d.jpg',254,234,407,472
'c438f033e8026d0d.jpg',329,274,526,642
'02d74d7e6e3bf01b.jpg',444,108,583,296
'd3a1c34a3e876968.jpg',432,214,566,463
'852ace9249cf5f3e.jpg',530,108,724,522
'06f3dcc17229efa6.jpg',218,25,468,265
'4af59feb9e0cf2c9.jpg',198,273,272,652
'210915473f40c687.jpg',370,114,606,405
'4d8b3cc81caa6a79.jpg',536,117,687,305
'9fbd147693179699.jpg',372,169,530,405
'7af7a700c75f7f19.jpg',352,110,452,258
'086b00949910e8a3.jpg',371,94,652,573
'e2cd7792ea1c58ae.jpg',322,143,494,388
'5de101b8740de57f.jpg',704,126,811,316
'a6f6cf45c727cca0.jpg',297,7,853,622
'e2a6092ea3ef2082.jpg',369,202,596,493
'5f9034ee94a17dcc.jpg',292,313,465,517
'ba859875f9c2aeef.jpg',274,203,418,595
'2b2aa1d14742ffea.jpg',432,141,565,401
'676ca96a18d9afc1.jpg',157,91,473,621
'7f7fb12765b20871.jpg',269,186,378,457
'764c73671ab04b27.jpg',140,88,480,560
'f7f3c009f803176d.jpg',470,114,612,301
'4083a2742e706e20.jpg',228,207,342,490
'21d4170bed981be1.jpg',287,32,591,570
'81fff836ee53162e.jpg',497,305,661,600
'7a61ffca33f26b30.jpg',316,164,522,473
'32cd6d9a2e9d0feb.jpg',229,342,361,583
'cb4aed291eb10cc4.jpg',227,72,449,396
'8fce59bc72a72a17.jpg',517,201,655,397
'cbb3fd639990d2c6.jpg',364,90,604,472
'34d9195cf7c9a86a.jpg',319,179,504,435
'e904add4dbcaa7e9.jpg',244,279,506,721
'6fdffd92fd89e53a.jpg',457,49,759,442
'cb943491dd85682b.jpg',240,163,396,532
'29a8091e2078fb74.jpg',217,116,546,879
'bda065be70d30ffe.jpg',264,46,473,280
'acd4ff13687123c0.jpg',269,242,456,461
'bf62de8c52987ca5.jpg',298,170,464,456
'9ebc992872237a44.jpg',238,83,630,600
'2e4321b09ff5a3a5.jpg',370,259,557,479
'0be6b78bb96d4c49.jpg',176,81,348,392
'75a600d832ed360b.jpg',356,119,573,380
'dbc12f3f1482c7d7.jpg',323,240,399,476
'd1ae68006eb47059.jpg',321,306,409,607
'0376e7c0565b8a67.jpg',336,173,519,429
'3abb97505eb92093.jpg',257,214,416,467
'a83a25e9cef2a5e0.jpg',273,108,595,515
'43cc681a679485f3.jpg',452,58,631,370
'30e92fed4b1d1d5d.jpg',276,255,367,548
'2cff7385702a0d9e.jpg',223,191,396,653
'594e161c99e7dd8c.jpg',461,289,582,475
'd656dfdb01470647.jpg',290,31,467,225
'b8fcc239a79276aa.jpg',365,144,487,321
'47d55e6dac57d5a1.jpg',265,99,456,389
'aa6a328230bd64e4.jpg',76,7,640,696
'ac13016ac915b3ad.jpg',561,61,788,409
'143e8e7ca370e6e0.jpg',280,318,379,652
'efc562d95308b85c.jpg',213,337,388,635
'3bd4fb5799523956.jpg',334,188,473,380
'd9601d05db0a1fbb.jpg',145,178,551,830
'b9af7cf8c7291486.jpg',377,142,612,408
'be01d9d9ba879dcc.jpg',382,135,634,441
'6b4dded556d61d9a.jpg',438,23,598,223
'e512297b7273ff8c.jpg',201,292,429,593
'0596a69ff928037c.jpg',270,176,566,561
'f059711932d0e44b.jpg',470,153,651,481
'd64ee3a7c6a87458.jpg',241,64,446,405
'e159e82194739b8f.jpg',451,126,576,427
'45a037d9dd47b6ad.jpg',271,251,359,608
'57a0934ce1535f69.jpg',613,143,938,710
'b528cbe216f78be1.jpg',413,79,615,392
'4508ca503fec793a.jpg',151,213,466,654
'2a1a67c759eeeb36.jpg',385,34,634,302
'be47419e5f1cdfb2.jpg',426,227,699,551
'f27667bb50a53f1f.jpg',410,122,672,485
'cad4b1759fc9f7ee.jpg',142,61,433,631
'049a3c6f883fa3d5.jpg',471,37,671,348
'4aa1fb8a78d7049b.jpg',228,239,370,681
'0ea4ebe9b162f364.jpg',381,166,511,324
'259916bc8fd50436.jpg',322,329,428,644
'567fe93fe2c7ffd2.jpg',227,197,347,579
'409f8c90cfae84b5.jpg',463,211,590,504
'39b92dbcaa0fbdf4.jpg',317,158,442,389
'89b42b2cccd4e8a0.jpg',444,89,702,481
'dc9a85445002d151.jpg',178,42,328,332
'4993a2d870209aee.jpg',275,54,635,405
'79736fa72b4da1e8.jpg',369,157,597,645
'6db4c14cc8f62689.jpg',298,209,404,509
'61995a3c886ff54f.jpg',432,150,605,431
'35ad9ea608ed628d.jpg',196,238,481,687
'649753d4644492be.jpg',267,284,349,605
'25c3adb9d91d6cef.jpg',279,209,475,685
'66865a3864673a1e.jpg',387,29,606,387
'de776fdfae3fc1f5.jpg',271,166,375,464
'5b8b3433186a5d0b.jpg',314,13,671,551
'3c9187f4bb6aec93.jpg',129,142,486,788
'86f951ad82d48780.jpg',364,156,544,489
'626b15fb8d518690.jpg',367,91,576,366
'7975a590d604e066.jpg',205,51,755,502
'00824274fbef9c93.jpg',245,68,375,347
'83343a3c6cf13ec2.jpg',374,107,605,518
'48ee9f00ef5177e8.jpg',270,269,400,479
'3482cebe2812ac6a.jpg',257,298,350,647
'318fcb87829119f7.jpg',162,257,250,602
'44b64cb91da3b7ae.jpg',334,29,473,195
'51071ce0bbcc45d6.jpg',522,214,673,389
'8711e0d2b45eacd2.jpg',325,58,804,643
'a79d9012f446edc7.jpg',304,20,488,303
'd9872054eb7fb6fc.jpg',297,261,498,536
'ddad90120952f6c2.jpg',296,37,411,216
'37c6dda470cc558e.jpg',381,128,526,305
'ad21cb0235eb6c48.jpg',428,127,618,497
'64ba79588e4cc1f4.jpg',415,99,619,448
'a9b3802740951d3c.jpg',430,103,580,343
'545fbb27b677fd08.jpg',410,148,574,590
'85a8d28c69199d2e.jpg',279,148,466,464
'22b79d12683e3984.jpg',360,226,510,537
'0771d1210094397f.jpg',705,133,893,447
'68642b8e2f5c6cba.jpg',581,91,747,363
'314c5aeebfade3b5.jpg',396,201,525,386
'de8e22a4a5348b26.jpg',598,35,747,170
'a79c083b6222654e.jpg',312,202,421,488
'7ee9a98dae617468.jpg',287,36,611,506
'86a5121058c5a2c0.jpg',401,100,502,314
'212e12cfed91a76b.jpg',283,104,509,384
'1fc4d26360bc5d5d.jpg',260,244,372,629
'f5eb9410028fd127.jpg',445,107,588,300
'42e8c968cb413e7c.jpg',271,24,798,598
'7ee0d83284c3fb5d.jpg',380,245,642,574
'80e29dab9599af8b.jpg',319,230,402,450
'e04c136fcdfb292e.jpg',346,64,581,400
'4b10407e0e401430.jpg',210,58,534,511
'd8272f1c27e53f33.jpg',229,179,357,446
'c6ed9034b2b8c8fb.jpg',375,156,537,448
'0f61259829e4cef4.jpg',233,259,378,581
'abf115aebf897477.jpg',183,131,524,719
'42447d0f746e4d7f.jpg',212,100,428,463
'880eb355c4b8e5ae.jpg',375,176,494,384
'86b70a9d06bb6d80.jpg',385,242,557,621
'5203cc6c2c19e0d9.jpg',223,147,393,545
'8edcabb8e0c1ac60.jpg',473,64,679,450
'7fa6a0cdc4e406bc.jpg',237,201,369,512
'ba0eb80192df715f.jpg',390,151,595,530
'0656bcefcc6843fa.jpg',144,51,567,584
'35f85d3d63aa0bce.jpg',384,195,520,443
'732f6ece644db9f9.jpg',249,108,411,353
'1e09846987a65f66.jpg',667,159,827,413
'0b2f1de705802d0e.jpg',183,262,266,615
'e284725ef2fbaca3.jpg',369,218,682,645
'ec43eae8b9f9cace.jpg',476,173,617,347
'30d34bb9db2ccaab.jpg',222,40,662,454
'fbd4827c63326b36.jpg',245,125,475,526
'5bb0479775c1bfc7.jpg',377,218,542,496
'ea9b73826fd24c3d.jpg',184,30,295,256
'a9498e7218175cd8.jpg',379,108,542,399
'85d30a14571d16c8.jpg',365,23,566,287
'beffa231d0f9e249.jpg',303,53,444,240
'896dc8a732d4b597.jpg',336,39,603,492
'c95f550dfdce3030.jpg',331,25,803,777
'bf1260e196f3a228.jpg',251,121,377,313
'27dfeb895385edea.jpg',105,81,465,603
'63d91b31d8eab428.jpg',407,118,609,461
'd76b43a8dcf752b9.jpg',256,213,478,784
'298ad230e4895aea.jpg',541,18,823,423
'8f434605d26ec3dc.jpg',330,182,588,551
'8b4beaa5a94ae570.jpg',253,56,471,562
'eb51c8593cef38e8.jpg',366,217,452,428
'75bbec72a292bb49.jpg',183,102,393,532
'64ae998597ce6fc2.jpg',412,148,600,424
'32485c304fd55ab5.jpg',382,168,509,443
'013543040c660f1e.jpg',294,197,440,349
'69291653d8ca3980.jpg',603,42,797,356
'96b7edc2b932be28.jpg',327,173,473,575
'9b2020b0107ecf17.jpg',247,118,544,588
'24a9da185542b0f4.jpg',311,105,413,333
'431f582b869693b2.jpg',625,92,875,431
'bd12249e33270079.jpg',274,173,476,461
'a13887d0aebfc0a0.jpg',289,222,506,669
'4c18a632f911ffd1.jpg',296,42,690,494
'a2200ae0d42be08d.jpg',489,32,614,239
'84a75ddb06068bf9.jpg',264,54,532,444
'af255fdbf44c81de.jpg',295,175,505,453
'bdcd2aa73e704c72.jpg',251,44,419,312
'7f3f63df3c6b7642.jpg',167,29,525,542
'bf81d1fa8b921aa6.jpg',401,187,517,410
'2a7ee55be7bb25ef.jpg',364,21,618,383
'bcdcbd427530999c.jpg',228,183,315,382
'78663186c490d885.jpg',143,34,518,498
'6b8a1e954a7c42d1.jpg',241,66,516,548
'6cc79e1b14e8999c.jpg',327,33,711,516
'3ad7c4590661071c.jpg',288,153,485,680
'6cdf9ae5a8f9dc54.jpg',521,118,769,477
'dbd0edb2fc619e72.jpg',170,224,352,786
'6a36e18fb97cb026.jpg',222,23,691,568
'29c504b55c047d6c.jpg',247,295,381,557
'61200b36d67e0c4c.jpg',407,23,529,219
'4ba802cee731aa4a.jpg',290,122,556,528
'57d10dfec1477a4e.jpg',200,4,756,601
'8555fab020c08817.jpg',266,57,586,487
'8af48ebf180718ed.jpg',366,152,531,347
'cc4c3936a35a8b22.jpg',389,61,534,320
'be6c73f366f3c398.jpg',139,145,340,575
'3ad9921510a143a3.jpg',190,28,421,375
'cd847ac50cd0e07a.jpg',286,88,576,390
'41770a4a36860592.jpg',333,77,547,385
'540b32cfe72d2230.jpg',108,55,532,630
'402a0e5197e55e71.jpg',358,259,765,856
'ed6245fde1390ba5.jpg',312,255,385,532
'c8cb68250efab6e1.jpg',474,177,618,427
'825fec57161ca26a.jpg',313,37,670,569
'52b1e6bc5480cf6e.jpg',201,45,603,590
'5f2841818b7faef8.jpg',405,76,653,431
'409935e7c73a6d59.jpg',444,163,567,369
'8b2ec75c9622f660.jpg',401,180,547,405
'd73abf5bdc9957bb.jpg',85,20,596,675
'a7f057cac8321cd5.jpg',391,63,646,394
'6586cb8151ab51cd.jpg',341,55,625,464
'727b030a2e4c01de.jpg',215,81,406,392
'140f2352dd04fc55.jpg',167,67,627,681
'1b91bbfc1a4b74ef.jpg',135,219,418,776
'0e98e2ab07db2620.jpg',393,277,605,765
'ab5bfff8adf6be99.jpg',462,145,625,451
'49bbaf4585ac8f50.jpg',524,86,819,553
'818528c0e8e8700b.jpg',275,88,828,678
